Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
college,5.74334798673477,5.038125136126426,3.5806174968864464,82.36975104255488,10.0,1.0,10.0,1
school,8.192859021822484,5.463249199010197,1.5124202246294536,73.89747493787556,,5.0,3.0,0
college,4.849823351447028,2.636496332430646,4.565238985504781,,10.0,6.0,3.0,1
working_student,5.553548474085236,8.93648905722071,,70.22857774093549,4.0,5.0,10.0,1
college,5.066807409550842,11.81742144517613,4.5730199723966845,80.96300856184321,,3.0,7.0,1
college,6.496349798893873,1.7333939569102566,,90.67862720224832,7.0,5.0,6.0,0
working_student,5.716114709850782,6.588360957186734,2.7215321182548857,83.10974450129267,7.0,6.0,11.0,1
,6.1915383768090715,3.7233151609559574,8.383591242145226,91.06003567159536,2.0,5.0,11.0,1
school,9.504755819819469,1.911457723118111,1.7263277843520342,89.01278053291918,9.0,7.0,11.0,0
working_student,5.5934772217875235,5.492532046334662,,73.64989838267884,2.0,1.0,9.0,0
college,7.737518940200569,,1.7732348876893036,92.61256534837608,5.0,7.0,5.0,0
school,6.7888664915354315,5.076378104375572,1.3809664300642353,,6.0,4.0,6.0,0
school,,2.746665707594685,5.1690138005272885,77.82980579072513,10.0,6.0,3.0,1
college,7.201385128383236,3.132149074954416,4.456852401668913,67.20016316358021,4.0,7.0,10.0,0
working_student,4.749393309004309,9.061041027733406,4.894796295929126,73.68446294799715,5.0,7.0,11.0,1
college,8.703497562991132,2.6772361972542638,1.3304823969791002,71.1316529079483,8.0,10.0,4.0,1
school,6.648964844765691,2.580987375462677,2.1883481105144478,86.96598086180698,1.0,8.0,1.0,0
school,7.243183866050804,2.41350608376984,2.637831047017332,90.2284723177778,5.0,4.0,10.0,0
college,5.263479743840018,4.291470033928187,5.656714383899769,79.34471632221664,4.0,3.0,9.0,0
college,7.509949530589698,4.930507252110263,3.589650597606442,84.48472700835681,5.0,7.0,6.0,0
working_student,4.316466098963415,10.35016428035512,4.437303376081848,97.25458062444436,8.0,7.0,8.0,1
school,8.386638307385407,1.0653587109857126,1.495224710767031,78.38188792359847,2.0,8.0,8.0,0
,4.306824511536038,5.611856700569474,2.5795751942632577,85.4990295788661,3.0,8.0,2.0,0
college,5.031313284547647,5.98450627667124,2.6834301855126124,70.12278213777437,6.0,7.0,6.0,1
college,3.6910825101234357,6.587980346101681,1.3645212539204081,81.37929689767454,2.0,2.0,2.0,0
college,6.7939854126373875,,1.264098555389757,94.64905505191751,2.0,8.0,1.0,0
,6.1801259784460765,4.563859025799599,4.717863486396369,90.66447878028542,6.0,4.0,5.0,0
college,6.762503754489023,6.085438345356899,5.7206202558757315,89.56101429881802,2.0,4.0,8.0,0
school,8.09748041538559,3.477815924693831,0.2863644801462879,89.75441062127365,5.0,7.0,10.0,0
working_student,2.8339338365389355,6.337817382384937,,73.34136085061037,5.0,5.0,8.0,0
working_student,5.727681511321906,7.637399416507773,3.8062335418577793,84.00554113091903,6.0,9.0,6.0,0
college,5.089446460802857,5.8515917868945,6.2988833584078066,74.96789861987278,9.0,10.0,5.0,1
college,5.997232148265283,6.117602886687891,2.0879986350380753,99.97591861172862,6.0,6.0,1.0,1
college,6.934855694001781,5.125901913828954,,90.91230933359839,1.0,,10.0,0
college,8.23588263399702,2.9227755457999827,0.6664267057683735,66.80677199618651,3.0,6.0,11.0,0
college,6.373087072123488,8.30640952070872,4.797151860568489,91.64903994231277,4.0,3.0,7.0,0
school,7.427048843694712,2.9675885014187298,4.0083146869364805,72.17377407556617,5.0,1.0,8.0,0
working_student,6.284250531629939,8.137046940885517,2.25682732061421,62.43584784167831,7.0,7.0,4.0,0
college,,,6.331973985022255,,8.0,3.0,2.0,1
working_student,6.121369505599836,5.978123604924583,1.536781471111884,97.06614471778562,6.0,8.0,6.0,0
school,5.841650775288321,2.6415931725831627,4.659641942453858,78.52568641051644,1.0,8.0,11.0,0
college,6.957338292138983,0.9450860393662903,4.055055705395683,78.1837118350351,7.0,6.0,8.0,0
college,6.427289141680192,1.7248661367106,1.9324811594755926,71.77154086313833,4.0,7.0,,0
school,7.031049128724527,,1.5095228876467734,60.19861412013516,4.0,7.0,3.0,0
school,7.747859871435282,1.5634192438388865,5.469799717042304,99.33418314323814,1.0,2.0,,0
college,7.864786895053664,4.8712685542646375,7.184130667698027,69.28426477780151,,7.0,12.0,0
,4.307458621762358,,0.357598717788575,93.22121146967572,5.0,5.0,2.0,1
,5.878959563337651,5.706832340038147,4.614634199501809,83.35580912759217,8.0,5.0,8.0,1
college,7.164205423313195,2.5253075130681255,4.7666024725112965,83.37118276075984,3.0,2.0,3.0,1
college,7.434564860014896,6.515877739467479,2.5178940686211804,76.32372676169683,5.0,3.0,3.0,0
school,8.861036053345078,2.1425315032042827,3.7558869117565084,76.3699156082809,5.0,5.0,4.0,0
working_student,5.655889060318222,7.751314755981826,3.684025982701998,82.25770258914983,6.0,8.0,1.0,0
college,5.1961708232997665,5.634120141171882,,96.21539858780193,8.0,3.0,,1
college,,5.081635457138264,2.5415466251670784,120.0,9.0,3.0,1.0,1
college,3.3156284291389526,4.388476620561761,,89.009718978729,5.0,6.0,6.0,0
college,6.232816081843994,,4.619374751356858,,10.0,7.0,7.0,0
working_student,4.900160257308473,6.477511930231889,4.300072172214595,,,3.0,9.0,0
college,,5.287618178752391,5.405969660076898,71.53465416191172,5.0,3.0,6.0,1
college,5.160553630651199,2.500067983762421,4.454226616795851,81.83703117815638,10.0,2.0,8.0,1
college,5.941290036026169,1.086637485289342,8.489000442452102,86.98620831960919,5.0,9.0,2.0,0
school,8.004674320950748,4.75999214453301,3.0472291020194295,87.93366212714051,2.0,7.0,4.0,0
school,6.070743615432482,2.8033591717316346,4.851919913428178,88.11050654124644,9.0,5.0,1.0,0
,4.3283575849416795,10.296649780615777,6.190627648288315,93.22206300015249,8.0,8.0,5.0,1
college,9.681662431541673,2.720005689732552,,95.14027105030075,,4.0,6.0,0
,6.573385623029519,5.122849700617575,1.5316087796667626,76.71696857500213,6.0,2.0,7.0,0
school,7.560128524974779,6.062234527856204,6.887120034031247,86.01916446672097,6.0,4.0,1.0,1
college,5.972017456754496,4.606225417793417,,62.7670236243917,5.0,7.0,2.0,1
working_student,4.490480695733745,6.206647138626005,3.825143998884492,80.13656896467415,7.0,,1.0,0
school,7.743409645492684,2.6661457358130294,0.21658321441148987,57.20028687429192,5.0,2.0,10.0,0
college,7.268284087958829,4.73788289719744,1.5887199690621496,,,2.0,1.0,1
working_student,7.190549831135598,3.0341983430735127,0.9702651167241811,80.35014248896265,10.0,8.0,8.0,0
college,8.412424586963777,7.067265535061906,2.3396305046557035,76.03553837143103,8.0,9.0,7.0,1
school,7.618432630814353,2.6836684208560326,3.8143936848012223,73.05022144069109,8.0,7.0,5.0,0
school,,2.541909179563211,3.3018347531326953,76.50631523538185,7.0,5.0,1.0,1
working_student,9.3597875183238,5.060943738733267,3.4628906360570126,96.87718410031803,,3.0,11.0,0
school,7.691629754617923,3.7666823846687647,2.177581287213242,80.39442595993604,2.0,7.0,7.0,0
working_student,7.142993729587612,8.661994540621027,,72.11948680161149,,1.0,1.0,1
college,6.280977533307691,6.623734557314995,2.5089722197872844,89.1403730971499,4.0,7.0,8.0,0
college,5.817349569130395,4.32662696900707,6.111068423929298,87.68598271632408,5.0,,4.0,0
working_student,,4.762144568201505,7.478692427782704,,1.0,4.0,2.0,0
school,7.771894299721113,0.9987951206652254,4.6385157104484005,87.86434174896974,6.0,5.0,6.0,1
working_student,6.995411559923857,7.995950162338148,2.290207187773574,87.85135360906331,1.0,6.0,10.0,0
school,6.524952663974587,4.39206047087305,0.5925879216464125,68.05285113195772,,5.0,1.0,0
working_student,4.208897499181896,4.63549811022032,2.6888482718512003,87.40171960270426,2.0,8.0,4.0,0
college,,6.0687310167066295,5.3047383185871695,95.36900761216111,4.0,6.0,4.0,0
working_student,5.644088026212814,7.6649389380245605,2.3875044977695934,96.36064618924216,6.0,5.0,11.0,0
college,9.63168820173656,4.970361610902115,4.777605227624264,63.881261477251215,5.0,8.0,5.0,0
college,6.22956492073747,4.5448410469644305,1.7227760588713252,98.0453582501445,8.0,5.0,10.0,1
college,5.9772387349318254,4.451984242899518,7.341602904209302,83.8474691315036,6.0,6.0,3.0,0
college,7.40356283155175,5.564527097764421,6.730099619607618,76.52888390745595,7.0,8.0,11.0,0
college,9.96750077805811,4.168491841021451,0.7911437691173139,76.5652522182084,,8.0,9.0,0
school,7.396324146581605,3.142940166241671,4.005195054202039,,2.0,4.0,11.0,0
school,8.183821755833348,,2.717226268293495,64.76716443075631,,3.0,6.0,0
college,,5.692322634534263,5.538065255250861,68.23039855763078,6.0,9.0,11.0,0
working_student,5.047069932988891,4.858346521135959,1.034275093297249,75.24872772407116,4.0,1.0,6.0,0
school,6.070645166639437,4.785721130693239,4.113846349217598,76.38346250557727,3.0,8.0,2.0,1
,7.568114339814955,2.760129022387545,1.751977884352601,71.28759601520254,8.0,7.0,2.0,0
college,4.656277905316678,5.665813873335695,1.2537042197356598,67.52439156217825,6.0,6.0,8.0,1
college,6.513696231149786,19.738096671322403,4.675696181858645,90.74673923662355,3.0,5.0,6.0,1
school,7.798516785676812,2.6452382619320622,5.558830019347368,68.30199449188119,7.0,8.0,7.0,0
school,7.668122553090913,2.2084260392352673,4.233008321066341,84.30869085169384,,5.0,9.0,0
school,6.889497389740955,1.9777297968672265,6.057627614685078,87.1764852942078,1.0,3.0,12.0,0
college,5.361656064039251,5.378307535556869,3.8541880242052398,59.05406801223067,7.0,7.0,10.0,1
school,6.421055419328171,1.1884162136484795,3.2137746578391373,,8.0,3.0,6.0,0
college,7.536693340566154,5.297896325341649,7.744218914467097,95.6304101967463,4.0,1.0,,1
college,5.575857328660137,6.204538843327078,4.922364536519171,67.01597761200847,9.0,7.0,11.0,1
college,8.156022463166954,3.135002652831334,1.7435491757698822,64.0605285629294,5.0,8.0,6.0,0
,3.2420197861904247,2.6298298371374518,7.84018998375252,89.41227265916008,9.0,7.0,12.0,1
college,3.6380709930654036,,0.5527644594847879,72.81682912588472,4.0,8.0,2.0,1
college,5.142550562983377,7.401005407208304,5.133626488119045,96.51973592864485,9.0,7.0,10.0,1
college,7.307310585060697,0.4068305506362821,4.697924580602738,69.1852936107773,9.0,6.0,5.0,1
working_student,5.057922572380808,8.021648283909835,4.8964180379482,64.86807393815695,2.0,8.0,6.0,0
school,7.324153995396283,3.887581755004552,1.5918850290376982,97.60757049982249,5.0,7.0,11.0,1
school,7.179830581634208,4.158231968323099,4.320926630272129,92.05709589701684,5.0,5.0,8.0,0
college,7.077155040180596,6.847128376046368,1.7599194543017374,76.8150465996119,10.0,6.0,11.0,1
,5.743531274586978,5.485535265279206,6.235051507830864,64.17645781861471,6.0,,1.0,1
college,4.592882646147882,4.1944092166227085,,66.05555966195632,2.0,6.0,,0
,6.833631508151459,2.0904901617494485,0.18827941916373903,67.9817627347582,6.0,1.0,9.0,0
,8.49222812015472,6.042149568351733,3.5293883900991463,,1.0,7.0,1.0,0
college,5.9725561898394215,3.028478950182282,1.834546863245991,90.86569616636638,,10.0,7.0,1
school,7.343229899574347,,,75.26782940694657,6.0,8.0,8.0,0
college,3.690600019993937,4.562620514195425,3.017176484320162,70.21016383638533,3.0,1.0,1.0,1
college,6.448038067840541,6.385768806556797,2.042791369287762,99.56907220802562,6.0,5.0,2.0,0
college,7.76991548309517,5.554564686305199,2.932415519012781,97.07338437864951,4.0,6.0,6.0,0
working_student,5.118600489684946,5.303738326095727,4.64921819109464,66.58966375558232,2.0,4.0,8.0,0
college,7.059366036085711,,4.67950685485758,74.13069940689985,5.0,5.0,9.0,0
college,5.949361221179515,4.227515795747438,1.7073847082035503,92.01863172008635,6.0,6.0,5.0,0
college,6.905778935524222,4.211296729754473,5.794974162312723,69.26668738678484,3.0,6.0,2.0,0
working_student,4.864349054302237,4.8741463238117255,,88.79345136339889,4.0,2.0,7.0,0
college,5.1580601388379135,6.515897757909353,6.206645759859855,85.50032205275704,4.0,2.0,,1
school,6.733017401327632,6.004637891943049,5.160667201453673,93.63219836767033,,4.0,11.0,0
college,4.6119475134655925,3.6041183698147194,0.970505073844139,95.71434984226354,6.0,8.0,9.0,0
college,5.5771101396647715,4.286536366171117,2.301900501786636,82.54201396739329,7.0,4.0,5.0,1
,6.368554628919319,4.752712210723309,3.664017051376926,94.37609655670292,10.0,3.0,8.0,1
working_student,4.836714311938894,5.96461194985103,2.699596433580872,,5.0,9.0,8.0,0
working_student,5.507036515385389,,5.948920850528653,77.70117686092183,1.0,7.0,10.0,0
college,7.836015455904279,6.248362841523525,5.639133956923487,64.60896595061769,4.0,,6.0,0
,5.170831786906158,3.967121980009997,1.939537537411666,81.56802533026568,2.0,4.0,11.0,0
college,5.936687656923636,0.20668605205258161,5.449441471605836,75.31586700991411,4.0,,8.0,0
school,8.272982070296207,2.345855238821263,4.8300696252720945,68.73896912041201,4.0,7.0,7.0,0
school,7.095283228663037,2.0282022028861286,4.52461993466592,87.71900049751582,2.0,10.0,,0
working_student,5.635919292891625,7.598288479950379,,81.4214193303756,8.0,6.0,1.0,1
college,4.688608507044739,4.587486988576263,1.5956582346518524,90.65875424405624,7.0,5.0,5.0,1
working_student,3.548745713041628,5.9168375387138905,4.65904703570645,86.79368645253524,4.0,2.0,5.0,0
school,8.701731631832418,1.6249041030830085,3.014185795407037,98.37498928604283,5.0,6.0,4.0,0
college,5.468406444079325,4.640348412120094,5.284259032566984,64.99282377010354,6.0,5.0,12.0,1
school,5.2024149124055015,2.845229981137471,3.991071663148489,91.6624715008918,6.0,6.0,1.0,0
college,5.623012371153328,4.045650995902131,5.212783944215765,71.8411358645176,2.0,3.0,7.0,0
college,7.042102080655866,5.449081943024815,2.3814350431015527,89.5457096812991,,9.0,5.0,0
school,7.023246289376195,1.7296933257971026,5.513431712044379,83.82773629359995,10.0,9.0,2.0,0
school,8.251022794338978,2.9307616419211113,5.029761699956811,65.20094989113294,7.0,4.0,3.0,1
college,7.420548052600268,2.7157830796321263,3.7626284887496126,94.41092763854566,8.0,6.0,8.0,1
college,9.432373627454805,2.0794570752147896,2.485581157659963,60.050833217573675,6.0,5.0,3.0,0
working_student,3.6335093207217533,4.35291545540726,2.395861837880907,95.82968180712494,3.0,4.0,5.0,0
school,7.37062236863937,3.463443983991537,5.306784774130583,98.31920601027734,8.0,,5.0,0
school,8.606942392326566,2.449713726907215,6.0347953022297744,86.6504038823868,4.0,7.0,12.0,0
college,6.6710711801328175,5.603761401589395,4.202816131831559,,8.0,6.0,3.0,1
college,7.011776349455286,5.521583138478901,0.2796976680225818,69.79705117985831,7.0,1.0,9.0,1
working_student,5.030626948399448,9.291059788583405,5.253413669522493,67.21589855232189,5.0,4.0,7.0,0
working_student,6.252064081908624,5.994958286196971,4.145585910823113,90.80257388766591,5.0,5.0,9.0,0
college,5.804387430906766,5.134311555885359,0.8953746684875274,72.77896583013823,3.0,6.0,4.0,0
working_student,4.207921320046467,8.527942631698103,2.51747088976225,63.832895949644225,9.0,8.0,1.0,1
college,7.249602985466659,5.409997532166552,0.8213595249319825,96.88933143734195,8.0,5.0,,0
college,5.071442578023629,,3.9302809257230975,87.63056441919211,6.0,7.0,4.0,1
working_student,7.381201943778057,8.940213349046623,6.357483759261278,73.45534231283193,6.0,1.0,10.0,0
college,6.20882396890117,2.5787541256996827,3.3213271749469864,84.41304175877438,4.0,,7.0,0
working_student,4.500979652356546,5.746626349652923,2.5507174304847626,70.31458159359845,7.0,3.0,,1
college,9.156138321144951,,1.935981638360629,69.8100584584768,7.0,4.0,11.0,1
school,7.0838212219099885,,5.829968218537752,74.91546963148832,5.0,9.0,1.0,0
college,3.3351687410024993,9.364047539462751,2.3364620029515617,90.87622078470093,1.0,5.0,5.0,1
college,3.1959932448739776,2.105034287188512,,64.27219028100708,5.0,5.0,11.0,1
college,7.1449744944148295,2.0575597968646337,3.85594292281295,88.09722672889912,6.0,8.0,1.0,0
school,7.91501781156305,3.4356115054129472,0.5115671592075779,92.85031699476403,9.0,1.0,1.0,1
working_student,2.718672929051633,0.4442673016554268,4.545604960918333,87.55601602673221,,9.0,2.0,0
working_student,8.956679013279928,4.914262167027614,6.408913913416675,65.74848488407676,7.0,7.0,10.0,0
working_student,5.999928728634203,7.9263370642679725,2.9199229122216352,54.947707922746304,8.0,8.0,6.0,1
working_student,6.652732261232721,8.929382149229822,4.246001669431562,73.9824847012731,6.0,4.0,4.0,0
college,6.158673872041635,5.0120786751821065,6.282456256145046,89.56202462897723,,9.0,4.0,0
college,7.951774802099926,2.8702929516366686,4.070973886398332,63.65181970702253,5.0,10.0,6.0,0
college,5.999640878983893,4.189165682975044,3.9736300486825056,70.42085769749389,3.0,2.0,7.0,0
school,7.15524619763102,1.6963443810704473,3.3512259028074385,95.28669419486033,3.0,7.0,6.0,0
school,9.04475829931201,3.951641473211406,2.8138481385172036,,7.0,5.0,8.0,0
college,3.4759291440987217,3.605425115525792,4.859722722239708,80.65822646530604,8.0,4.0,2.0,1
college,5.441603210716992,,2.133965418790859,74.1118854140188,6.0,3.0,2.0,1
school,6.7944483776184414,,2.7424290228092087,68.57876836223055,4.0,7.0,8.0,0
school,7.262037338157258,1.6399909594719762,0.9720676744526986,71.72445995148827,8.0,9.0,8.0,0
school,8.270813473631472,2.5486574865138234,4.388228678050583,90.67932238052873,5.0,7.0,7.0,0
school,7.1345981685654944,4.639000890985322,4.705274671738847,78.85504939828976,4.0,8.0,8.0,0
school,7.443638557196574,4.966896742325215,3.5041973428613145,86.79361311684771,,5.0,7.0,0
school,6.964692124104187,3.073406633541709,4.954393848216226,68.44967707929837,10.0,6.0,1.0,1
college,6.9004445427746415,5.12782290803771,1.0585651546047194,62.86599591613576,6.0,6.0,11.0,0
school,6.160081636626191,2.1908722015501514,6.890295991150845,69.99753961986161,7.0,2.0,11.0,0
working_student,4.1529357872052115,2.540427250832544,0.10433069436617382,97.75011212745322,7.0,3.0,8.0,0
school,7.71622785857236,3.4871073303565994,2.9203314777648957,94.62445919831373,7.0,10.0,6.0,0
,4.539623321905491,5.396007338177961,4.23110403646588,78.25253307510907,7.0,6.0,3.0,1
school,6.97217719643499,1.920717464085761,5.6162637710089935,84.9291683490141,6.0,8.0,8.0,0
school,6.9800852348479765,5.503663180202141,1.5499753772060747,83.11109783832552,5.0,10.0,7.0,0
college,5.122786415131298,6.115740142261592,0.492664351681221,97.62873323928714,7.0,4.0,12.0,1
college,7.527813937417628,8.163672238941931,4.403085923819907,85.78097812757616,8.0,3.0,3.0,1
