Age,Education_Level,Years_of_Experience,Industry,Job_Role,Company_Size,Job_Level,Routine_Task_Percentage,Creativity_Requirement,Human_Interaction_Level,AI_Adoption_Level,Number_of_AI_Tools_Used,AI_Usage_Hours_Per_Week,Tasks_Automated_Percentage,AI_Training_Hours,Layoff_Risk
31,Bachelor's,5,Manufacturing,Quality Engineer,Medium,Mid,46,49,56,Low,2,4,28,1,Medium
45,High School,13,Logistics,Warehouse Manager,Medium,Mid,19,73,35,Low,1,4,16,5,Medium
38,Master's,8,Telecom,Network Engineer,Medium,Entry,18,85,46,Low,1,0,15,8,Low
49,Bachelor's,12,Telecom,Network Engineer,Medium,Entry,89,19,83,High,8,23,70,68,High
42,Bachelor's,7,Telecom,Network Engineer,Small,Entry,75,23,35,Medium,3,12,55,21,High
36,Bachelor's,14,Telecom,Support Specialist,Medium,Mid,33,64,44,Low,2,2,25,9,Low
52,High School,7,Education,Research Assistant,Medium,Entry,75,18,81,High,8,27,34,49,Medium
45,Bachelor's,13,IT,ML Engineer,Small,Mid,59,46,27,Medium,2,11,27,16,Medium
26,Bachelor's,5,Logistics,Warehouse Manager,Medium,Mid,22,66,71,Low,0,1,21,8,Low
32,Master's,11,Manufacturing,Quality Engineer,Small,Senior,15,98,29,Low,1,1,8,5,Low
53,Bachelor's,2,Education,Research Assistant,Medium,Mid,58,31,93,Medium,5,7,55,29,Medium
42,Bachelor's,10,Manufacturing,Operator,Large,Entry,91,3,45,Medium,4,10,85,16,High
37,Bachelor's,0,Manufacturing,Operator,Medium,Senior,75,12,52,Medium,5,13,36,14,High
50,Master's,8,Retail,Sales Associate,Medium,Entry,16,80,71,Low,2,2,12,6,Low
54,Bachelor's,9,Education,Teacher,Medium,Entry,33,64,82,Low,0,2,30,6,Low
27,High School,6,Education,Teacher,Medium,Senior,67,28,73,Medium,2,13,57,27,Medium
34,Master's,5,Logistics,Dispatcher,Small,Senior,93,11,55,Medium,4,12,82,8,High
60,Bachelor's,9,Logistics,Warehouse Manager,Large,Entry,19,80,36,Low,0,1,15,3,Medium
25,Bachelor's,4,IT,Software Engineer,Small,Entry,60,25,71,Medium,2,11,36,11,Medium
57,Master's,13,Logistics,Warehouse Manager,Small,Senior,23,70,66,Low,1,1,18,3,Low
25,High School,4,Logistics,Warehouse Manager,Medium,Entry,84,12,33,Medium,2,14,66,19,High
26,Bachelor's,3,Logistics,Warehouse Manager,Small,Entry,23,83,69,Low,2,1,15,7,Low
34,Bachelor's,13,IT,Data Analyst,Small,Entry,36,66,31,Low,2,5,32,5,Medium
41,Bachelor's,7,Healthcare,Nurse,Medium,Entry,17,81,76,Low,2,2,15,5,Low
47,Bachelor's,2,Logistics,Warehouse Manager,Small,Entry,30,73,21,Low,0,5,19,8,Medium
27,Bachelor's,4,Logistics,Warehouse Manager,Medium,Entry,63,46,47,Medium,2,7,31,12,High
52,Bachelor's,10,Finance,Financial Analyst,Large,Mid,53,40,26,Low,0,5,33,7,Medium
34,High School,13,Logistics,Warehouse Manager,Small,Entry,34,69,50,Low,2,1,26,1,Medium
29,Master's,7,Retail,Sales Associate,Medium,Mid,67,35,35,Medium,5,10,43,24,High
29,Bachelor's,8,Finance,Accountant,Medium,Senior,52,38,27,Low,2,0,33,2,Medium
23,High School,2,Education,Academic Coordinator,Large,Entry,12,99,41,Low,1,4,6,7,Low
21,PhD,0,Retail,Inventory Analyst,Small,Entry,25,73,42,Low,2,2,17,3,Medium
22,Master's,1,Retail,Store Manager,Large,Mid,74,16,86,Medium,3,6,59,12,High
36,Master's,15,IT,Software Engineer,Large,Mid,60,39,41,Medium,3,9,51,22,Medium
28,Master's,7,IT,ML Engineer,Medium,Mid,84,20,26,High,7,24,52,62,Medium
27,Bachelor's,6,Manufacturing,Operator,Medium,Entry,77,40,94,Medium,3,14,48,16,High
56,Master's,6,IT,Data Analyst,Medium,Entry,50,49,82,Low,2,4,33,5,Medium
30,High School,4,Education,Academic Coordinator,Small,Mid,59,36,90,Low,0,1,53,5,Medium
35,Bachelor's,14,Education,Research Assistant,Medium,Mid,24,78,90,Low,0,2,23,4,Low
55,High School,18,Healthcare,Nurse,Large,Mid,29,83,80,Low,2,0,27,7,Low
41,Bachelor's,7,Manufacturing,Operator,Small,Mid,53,52,91,Low,0,4,35,9,Medium
44,High School,0,Manufacturing,Quality Engineer,Medium,Entry,20,79,64,Low,0,2,10,7,Medium
48,High School,14,Retail,Inventory Analyst,Medium,Mid,59,48,60,Medium,4,7,58,24,High
34,Bachelor's,2,Education,Research Assistant,Small,Mid,68,29,82,Medium,3,13,39,9,Medium
25,Master's,4,Telecom,Support Specialist,Large,Mid,81,24,92,High,6,23,65,30,Medium
34,Bachelor's,12,Retail,Sales Associate,Small,Mid,48,70,56,Low,0,2,37,9,Medium
58,Bachelor's,9,Healthcare,Nurse,Medium,Entry,35,50,82,Low,2,2,18,1,Low
49,High School,8,Healthcare,Medical Assistant,Medium,Mid,49,49,37,Low,2,4,32,8,Medium
29,High School,8,Telecom,Network Engineer,Large,Entry,82,0,60,Medium,2,6,43,25,High
31,Master's,5,IT,Software Engineer,Small,Senior,87,13,77,High,9,15,49,71,Low
35,Master's,10,Manufacturing,Quality Engineer,Small,Mid,64,30,23,Low,1,5,41,8,High
59,Master's,16,IT,ML Engineer,Small,Entry,75,15,77,Medium,4,9,65,29,Medium
34,Master's,5,Finance,Accountant,Small,Mid,32,74,94,Low,2,2,27,4,Low
33,Master's,2,IT,ML Engineer,Medium,Entry,55,43,82,Medium,4,9,33,16,Medium
21,Master's,0,Retail,Sales Associate,Small,Mid,20,58,64,Low,1,2,17,9,Low
38,Bachelor's,16,Education,Academic Coordinator,Large,Mid,27,66,21,Low,2,3,16,8,Low
56,Bachelor's,15,Finance,Accountant,Small,Entry,80,17,21,High,9,18,61,26,High
23,Bachelor's,2,Telecom,Support Specialist,Medium,Entry,65,28,45,Medium,3,12,56,14,High
41,Bachelor's,6,Finance,Accountant,Small,Entry,87,23,20,High,10,19,71,55,High
32,Bachelor's,1,Finance,Auditor,Medium,Entry,91,0,41,High,9,15,82,21,High
49,Bachelor's,15,Education,Research Assistant,Small,Entry,85,9,62,Medium,5,14,41,11,High
32,Bachelor's,4,Retail,Inventory Analyst,Medium,Entry,36,60,37,Low,0,0,23,9,Medium
35,Bachelor's,0,Logistics,Warehouse Manager,Small,Entry,48,68,75,Low,2,4,39,2,High
43,Bachelor's,7,Telecom,Support Specialist,Small,Senior,77,17,46,Medium,5,6,36,14,Medium
22,Master's,1,Finance,Financial Analyst,Small,Senior,48,56,30,Medium,5,7,33,25,Low
47,High School,11,Manufacturing,Quality Engineer,Medium,Entry,44,52,39,Low,1,2,37,9,High
48,PhD,12,Logistics,Warehouse Manager,Large,Mid,41,62,94,Low,2,4,29,0,Low
23,Master's,1,Finance,Auditor,Small,Mid,33,84,69,Low,2,0,23,4,Low
42,PhD,12,Telecom,Operations Analyst,Large,Entry,88,8,94,High,9,27,58,61,High
57,Bachelor's,6,Logistics,Dispatcher,Medium,Entry,85,17,23,Medium,4,12,54,20,High
59,Master's,13,IT,Data Analyst,Medium,Mid,11,88,64,Low,1,3,6,4,Low
31,Bachelor's,3,Logistics,Dispatcher,Large,Entry,35,69,63,Low,1,3,24,5,Medium
42,Bachelor's,5,Telecom,Support Specialist,Small,Mid,89,30,44,High,8,18,74,28,High
53,Bachelor's,7,Telecom,Operations Analyst,Large,Entry,16,83,65,Low,1,4,15,2,Low
30,Bachelor's,5,Healthcare,Health Analyst,Large,Senior,63,29,55,Medium,4,10,50,19,Low
40,Bachelor's,8,IT,ML Engineer,Medium,Senior,65,38,64,Low,2,2,44,9,Low
39,Master's,6,Education,Research Assistant,Small,Entry,54,34,81,Low,0,5,50,9,Medium
44,Master's,8,Healthcare,Medical Assistant,Medium,Senior,38,71,35,Low,1,5,21,7,Low
21,Bachelor's,0,Telecom,Support Specialist,Large,Entry,64,45,56,Low,2,2,31,4,High
41,Master's,4,Education,Teacher,Large,Senior,26,77,87,Low,0,1,12,9,Low
39,Bachelor's,1,Finance,Financial Analyst,Medium,Senior,15,83,54,Low,2,5,7,9,Low
41,Bachelor's,15,Healthcare,Health Analyst,Small,Senior,71,32,33,Medium,4,13,53,17,Medium
26,High School,4,Retail,Inventory Analyst,Small,Entry,27,94,29,Low,2,0,19,3,Medium
31,Bachelor's,7,Retail,Store Manager,Large,Entry,88,9,72,Medium,5,9,63,17,High
24,Bachelor's,3,Healthcare,Health Analyst,Medium,Mid,31,87,69,Low,1,5,30,6,Low
31,Bachelor's,7,Healthcare,Medical Assistant,Medium,Mid,48,57,87,Low,2,1,28,9,Low
48,Bachelor's,12,Telecom,Support Specialist,Large,Senior,80,10,45,Medium,3,10,48,26,Medium
52,Bachelor's,4,IT,Data Analyst,Medium,Entry,77,25,76,Medium,5,6,44,19,High
33,Master's,12,Manufacturing,Quality Engineer,Large,Senior,82,17,43,Medium,4,7,55,27,Medium
37,Bachelor's,10,Retail,Inventory Analyst,Medium,Senior,67,34,30,Medium,3,8,38,27,Medium
31,Bachelor's,6,Telecom,Network Engineer,Medium,Entry,75,33,41,Medium,3,13,49,10,High
34,Master's,7,Healthcare,Nurse,Large,Mid,30,81,80,Low,1,3,20,9,Low
59,Master's,2,Manufacturing,Production Supervisor,Medium,Mid,15,80,61,Low,2,3,13,9,Low
53,Bachelor's,6,Education,Teacher,Medium,Entry,24,78,78,Low,2,5,18,7,Low
58,Bachelor's,16,Retail,Store Manager,Small,Entry,18,70,92,Low,1,0,10,5,Low
60,Master's,19,Telecom,Support Specialist,Small,Mid,34,70,73,Low,1,4,16,4,Low
47,Bachelor's,10,IT,Data Analyst,Medium,Entry,58,34,94,Medium,2,13,55,21,Medium
44,Master's,10,Logistics,Warehouse Manager,Large,Senior,51,59,66,Medium,4,7,29,16,Low
29,Bachelor's,2,Logistics,Supply Chain Analyst,Medium,Senior,85,16,70,Medium,4,8,68,24,High
21,Master's,0,Retail,Inventory Analyst,Small,Entry,89,12,43,High,10,22,76,50,High
37,Bachelor's,16,Finance,Financial Analyst,Medium,Senior,18,72,89,Low,0,5,14,6,Low
38,Bachelor's,7,Logistics,Dispatcher,Medium,Mid,32,63,26,Low,0,2,26,8,Medium
50,Bachelor's,11,Education,Teacher,Medium,Mid,45,53,86,Low,1,0,41,7,Low
54,Bachelor's,3,Manufacturing,Quality Engineer,Medium,Mid,23,62,87,Low,1,3,17,8,Low
47,Master's,18,Manufacturing,Quality Engineer,Small,Mid,53,53,87,Low,2,2,42,8,Medium
56,Bachelor's,7,Healthcare,Nurse,Medium,Mid,66,40,87,Medium,3,10,49,9,Medium
49,High School,8,Retail,Sales Associate,Medium,Entry,44,58,86,Low,2,4,41,0,High
59,Bachelor's,9,Manufacturing,Quality Engineer,Medium,Entry,50,58,34,Medium,3,6,22,26,Medium
40,Bachelor's,7,Finance,Accountant,Medium,Entry,53,45,70,Medium,3,8,33,5,Medium
45,Master's,7,Healthcare,Health Analyst,Medium,Mid,86,18,61,Medium,2,12,40,5,Medium
22,Bachelor's,1,Retail,Inventory Analyst,Medium,Entry,38,48,71,Low,2,1,34,1,High
40,Bachelor's,10,Logistics,Dispatcher,Small,Entry,24,86,85,Low,2,3,20,6,Low
29,Bachelor's,8,Retail,Sales Associate,Small,Senior,11,80,79,Low,1,4,6,4,Low
22,High School,1,Finance,Auditor,Small,Entry,39,44,75,Low,0,1,29,9,High
55,Bachelor's,12,Telecom,Support Specialist,Large,Mid,53,51,44,Low,2,3,49,3,Medium
27,Master's,6,Manufacturing,Quality Engineer,Large,Entry,44,69,67,Low,1,5,31,3,Medium
32,Master's,11,Logistics,Warehouse Manager,Medium,Mid,57,61,75,Medium,5,10,43,6,Medium
26,Master's,4,Finance,Accountant,Medium,Mid,86,3,32,Medium,2,13,42,28,High
51,Bachelor's,10,Finance,Accountant,Large,Entry,69,35,82,Low,2,5,65,8,High
33,Bachelor's,11,Education,Teacher,Small,Entry,11,70,90,Low,2,0,8,0,Low
60,Master's,18,Retail,Store Manager,Small,Mid,40,69,87,Medium,4,9,27,24,Low
25,Bachelor's,4,Healthcare,Medical Assistant,Large,Entry,52,52,77,Low,0,0,46,5,Medium
25,Bachelor's,0,Education,Teacher,Large,Entry,93,13,65,Medium,4,14,50,20,High
56,High School,10,Manufacturing,Quality Engineer,Small,Senior,60,35,94,Medium,4,12,40,21,Medium
21,Master's,0,Education,Research Assistant,Medium,Entry,17,72,23,Low,0,0,9,1,Low
48,High School,12,Finance,Financial Analyst,Medium,Entry,38,69,78,Low,0,3,18,8,Medium
52,Bachelor's,13,Retail,Inventory Analyst,Medium,Entry,22,73,86,Low,0,3,12,8,Low
56,Bachelor's,0,Education,Research Assistant,Small,Mid,89,16,32,High,10,27,88,44,High
27,Bachelor's,0,Healthcare,Health Analyst,Small,Mid,52,67,72,Low,0,1,42,3,Medium
52,Master's,7,Finance,Financial Analyst,Small,Senior,11,100,88,Low,0,5,7,4,Low
45,Master's,6,Education,Academic Coordinator,Large,Entry,85,13,74,High,8,23,65,23,High
33,Master's,5,IT,ML Engineer,Medium,Mid,91,0,31,High,10,16,80,73,High
39,Master's,2,Manufacturing,Operator,Small,Entry,39,53,79,Low,2,5,26,8,Medium
47,Master's,5,Finance,Accountant,Medium,Entry,11,79,79,Low,1,4,9,8,Low
57,Bachelor's,10,Telecom,Support Specialist,Medium,Entry,48,45,54,Low,0,1,36,9,Medium
42,Master's,6,Education,Research Assistant,Medium,Senior,83,12,40,Medium,4,13,45,13,Medium
35,Bachelor's,12,Finance,Financial Analyst,Medium,Senior,15,84,21,Low,0,4,14,7,Low
40,Master's,9,Logistics,Warehouse Manager,Medium,Entry,88,9,94,Medium,3,8,41,15,High
58,Master's,0,Healthcare,Nurse,Medium,Entry,45,61,92,Low,0,5,31,6,Medium
50,Bachelor's,6,Retail,Store Manager,Large,Entry,69,49,97,Medium,3,14,64,10,High
28,Bachelor's,5,Retail,Sales Associate,Medium,Entry,52,42,29,Low,2,5,39,2,High
33,Master's,0,Finance,Auditor,Small,Entry,71,41,20,Low,2,4,59,7,High
55,Master's,13,IT,ML Engineer,Large,Entry,27,60,24,Low,2,2,21,7,Low
48,Bachelor's,1,IT,Software Engineer,Medium,Mid,69,21,64,Medium,2,12,64,10,High
30,Master's,8,Finance,Financial Analyst,Small,Senior,73,16,31,Medium,4,7,62,11,Medium
38,PhD,14,Telecom,Network Engineer,Medium,Mid,31,70,93,Low,1,3,29,7,Low
33,Master's,12,Manufacturing,Production Supervisor,Medium,Mid,94,2,62,High,5,21,60,58,High
29,Master's,3,Healthcare,Medical Assistant,Small,Mid,59,24,29,Medium,5,6,32,9,Medium
32,Bachelor's,4,Healthcare,Nurse,Medium,Mid,93,16,90,High,5,23,46,25,Medium
50,Bachelor's,7,Education,Research Assistant,Large,Mid,82,24,20,Medium,3,14,53,5,High
31,Master's,4,Logistics,Dispatcher,Medium,Entry,81,20,41,Medium,5,8,80,21,High
40,Bachelor's,5,Retail,Store Manager,Small,Entry,14,94,87,Low,0,2,6,4,Low
27,High School,6,Finance,Accountant,Medium,Mid,88,1,69,High,6,29,65,33,High
51,Master's,4,Finance,Auditor,Small,Entry,57,45,25,High,8,22,33,74,Medium
31,Bachelor's,8,Education,Teacher,Large,Entry,43,61,88,Low,0,0,41,1,Medium
23,Bachelor's,2,Logistics,Supply Chain Analyst,Small,Senior,26,78,84,Low,0,4,14,2,Low
56,Bachelor's,4,Manufacturing,Production Supervisor,Large,Mid,21,80,57,Low,2,4,15,5,Low
48,Master's,6,Finance,Financial Analyst,Small,Senior,79,10,80,High,9,30,51,32,Medium
40,Master's,0,Telecom,Network Engineer,Small,Mid,71,44,37,Medium,3,8,39,10,High
22,Bachelor's,1,Retail,Store Manager,Medium,Entry,44,32,94,Low,2,1,25,7,High
55,Bachelor's,12,Finance,Financial Analyst,Large,Senior,44,59,68,Medium,5,5,36,10,Low
57,Bachelor's,10,Education,Academic Coordinator,Small,Mid,92,7,61,Medium,5,9,66,12,High
41,High School,6,Retail,Store Manager,Large,Entry,87,0,66,Medium,3,10,50,12,High
41,High School,11,Finance,Financial Analyst,Small,Senior,82,10,88,Medium,5,6,64,7,High
60,Bachelor's,13,Retail,Store Manager,Medium,Mid,19,71,78,Low,2,1,14,9,Low
22,Master's,1,Retail,Store Manager,Medium,Mid,13,92,95,Low,1,2,9,1,Low
30,Bachelor's,9,Manufacturing,Quality Engineer,Medium,Entry,39,63,30,Low,1,4,35,0,High
43,Bachelor's,8,IT,Data Analyst,Medium,Mid,30,81,24,Low,2,3,15,1,Low
38,High School,14,Logistics,Dispatcher,Large,Entry,27,71,37,Low,1,0,17,3,Medium
28,Master's,7,Finance,Auditor,Medium,Entry,57,42,91,Low,1,0,26,3,Medium
25,Master's,4,Finance,Accountant,Large,Entry,93,21,55,High,9,15,63,24,High
33,High School,12,Telecom,Support Specialist,Medium,Mid,59,36,93,Medium,4,8,37,29,Medium
59,High School,4,Manufacturing,Operator,Small,Entry,23,91,83,Low,0,2,12,5,Medium
23,Master's,2,Education,Academic Coordinator,Small,Entry,60,31,23,Medium,3,13,59,20,High
45,High School,4,Logistics,Warehouse Manager,Medium,Mid,26,62,36,Low,0,4,17,1,Medium
24,Bachelor's,0,Telecom,Network Engineer,Medium,Senior,60,50,33,Low,1,2,44,6,Medium
42,Master's,18,Manufacturing,Quality Engineer,Small,Mid,58,43,43,Medium,4,8,56,19,Medium
29,High School,8,Manufacturing,Production Supervisor,Medium,Entry,33,46,21,Low,2,2,29,1,High
48,Bachelor's,15,Healthcare,Health Analyst,Small,Entry,67,29,59,Medium,5,12,34,19,Medium
55,Bachelor's,11,Finance,Accountant,Medium,Senior,82,15,64,Medium,5,14,74,12,High
58,Master's,9,Telecom,Operations Analyst,Medium,Senior,43,60,34,Low,2,1,38,2,Low
34,Bachelor's,13,Manufacturing,Quality Engineer,Large,Entry,37,57,26,Low,2,2,16,4,Medium
30,High School,1,Healthcare,Nurse,Small,Mid,11,71,80,Low,0,2,6,4,Low
52,Bachelor's,5,Telecom,Support Specialist,Large,Mid,60,47,31,Low,2,5,28,4,Medium
21,Master's,0,Finance,Auditor,Large,Mid,49,54,94,Low,0,1,48,8,Medium
26,Bachelor's,0,Finance,Accountant,Large,Entry,32,77,36,Low,1,3,24,8,Medium
55,Bachelor's,10,Telecom,Network Engineer,Medium,Entry,40,48,92,Low,1,0,38,9,Medium
46,Bachelor's,14,Telecom,Operations Analyst,Medium,Mid,75,8,62,Medium,3,10,50,7,High
33,Master's,12,Telecom,Operations Analyst,Small,Entry,64,21,72,Medium,2,7,51,6,High
58,Master's,6,Finance,Accountant,Large,Mid,65,41,26,Medium,5,11,48,24,Medium
37,High School,7,IT,ML Engineer,Large,Entry,62,47,85,Medium,5,8,56,8,High
30,Bachelor's,6,Healthcare,Nurse,Medium,Senior,32,62,80,Low,0,1,29,6,Low
45,Bachelor's,7,Manufacturing,Production Supervisor,Large,Mid,77,24,32,Medium,2,10,51,10,High
21,High School,0,Finance,Financial Analyst,Small,Mid,90,9,63,High,7,16,82,67,High
29,PhD,8,Healthcare,Medical Assistant,Small,Mid,50,46,69,Medium,4,9,33,14,Low
24,High School,3,Healthcare,Nurse,Large,Mid,61,23,79,Low,0,1,33,7,Medium
48,High School,19,Finance,Auditor,Large,Entry,23,65,66,Low,0,2,10,6,Low
42,Bachelor's,14,Logistics,Warehouse Manager,Medium,Entry,78,24,29,Medium,5,11,38,25,High
55,High School,14,Telecom,Network Engineer,Medium,Mid,34,65,57,Low,0,1,19,2,Medium
49,High School,7,Telecom,Operations Analyst,Large,Entry,84,13,72,High,9,19,39,74,High
47,Bachelor's,9,Telecom,Network Engineer,Small,Mid,47,48,69,Low,1,4,28,5,Medium
58,Bachelor's,13,IT,ML Engineer,Small,Mid,46,58,36,Low,0,1,20,5,Low
30,Bachelor's,7,Retail,Inventory Analyst,Medium,Mid,64,41,31,Medium,2,12,41,14,High
35,High School,14,Manufacturing,Quality Engineer,Large,Entry,25,76,51,Low,1,1,22,0,Medium
23,Bachelor's,0,Finance,Auditor,Large,Senior,18,68,39,Low,2,4,14,6,Low
40,Master's,2,IT,Software Engineer,Medium,Entry,65,30,38,Medium,2,8,61,27,High
21,Bachelor's,0,Education,Research Assistant,Large,Mid,14,76,34,Low,1,0,8,9,Low
47,Bachelor's,13,Retail,Store Manager,Small,Senior,37,65,70,Medium,4,12,20,21,Low
38,Bachelor's,14,Education,Academic Coordinator,Small,Entry,37,62,62,Low,2,0,34,8,Low
46,Bachelor's,8,Healthcare,Nurse,Medium,Mid,40,62,83,Low,0,5,27,6,Low
27,High School,6,Logistics,Supply Chain Analyst,Small,Entry,65,15,40,Medium,3,5,51,27,High
36,Bachelor's,9,Retail,Store Manager,Small,Senior,71,32,96,Medium,3,13,55,28,Medium
48,Master's,15,Healthcare,Nurse,Medium,Mid,15,89,86,Low,1,0,13,2,Low
25,Bachelor's,4,IT,ML Engineer,Large,Mid,30,74,47,Low,2,5,25,1,Low
45,Bachelor's,11,Logistics,Warehouse Manager,Medium,Mid,16,75,67,Low,1,0,14,6,Low
22,High School,1,Education,Research Assistant,Medium,Entry,67,50,87,Medium,4,7,36,26,Medium
36,Master's,8,Logistics,Dispatcher,Medium,Mid,46,46,25,Low,1,1,22,0,Medium
26,Master's,5,Healthcare,Medical Assistant,Medium,Entry,27,61,80,Low,0,3,17,3,Low
60,High School,13,Retail,Inventory Analyst,Large,Entry,15,88,43,Low,0,3,7,2,Medium
57,Bachelor's,11,Logistics,Supply Chain Analyst,Large,Entry,87,13,76,Medium,2,9,51,23,High
29,Master's,7,Healthcare,Health Analyst,Large,Mid,59,53,41,Medium,4,6,46,27,Medium
50,Bachelor's,0,Education,Teacher,Small,Entry,22,79,95,Low,2,3,18,9,Low
52,Master's,8,Manufacturing,Quality Engineer,Medium,Mid,37,43,71,Medium,2,13,27,16,Medium
28,Master's,7,Healthcare,Health Analyst,Large,Mid,91,14,43,High,8,25,52,36,Medium
39,High School,9,IT,Data Analyst,Medium,Entry,44,55,48,Low,0,0,20,5,Medium
33,Bachelor's,7,IT,ML Engineer,Medium,Entry,28,78,61,Low,0,2,20,5,Low
52,Bachelor's,9,Healthcare,Health Analyst,Large,Mid,38,77,66,Low,2,0,23,7,Low
27,Master's,6,Telecom,Network Engineer,Medium,Entry,21,78,53,Low,2,4,18,5,Low
46,High School,10,Telecom,Network Engineer,Medium,Entry,75,26,69,Medium,4,7,63,10,High
32,Master's,11,Manufacturing,Operator,Small,Senior,26,73,35,Low,2,0,25,0,Low
42,Bachelor's,15,IT,Software Engineer,Medium,Entry,90,6,40,Medium,3,6,71,22,High
55,Master's,10,Healthcare,Medical Assistant,Medium,Senior,69,38,70,Medium,3,5,37,14,Low
52,Bachelor's,9,IT,Data Analyst,Large,Entry,94,1,57,Medium,2,9,42,22,High
54,Master's,12,Education,Academic Coordinator,Large,Entry,88,6,79,Medium,5,7,46,7,High
43,Bachelor's,2,Logistics,Warehouse Manager,Medium,Mid,62,16,77,Medium,3,14,51,25,High
44,Master's,9,Logistics,Warehouse Manager,Medium,Entry,12,80,58,Low,1,1,9,9,Low
26,Bachelor's,2,Education,Teacher,Medium,Mid,63,19,65,Low,0,5,51,7,High
45,Bachelor's,3,IT,Data Analyst,Small,Mid,58,48,90,Low,0,5,46,4,Medium
25,High School,4,Finance,Auditor,Large,Senior,48,41,86,Low,2,2,47,4,Medium
58,Master's,5,Education,Academic Coordinator,Large,Mid,64,56,26,Medium,3,10,53,8,Medium
27,Bachelor's,4,Telecom,Operations Analyst,Large,Mid,31,65,86,Low,2,5,17,9,Low
48,Master's,8,Manufacturing,Production Supervisor,Medium,Entry,36,82,80,Low,0,1,27,7,Medium
45,Bachelor's,3,IT,Software Engineer,Medium,Mid,73,21,85,Medium,3,12,51,20,Medium
55,Master's,10,Telecom,Support Specialist,Medium,Entry,10,91,21,Low,0,3,8,0,Low
51,Bachelor's,0,Education,Academic Coordinator,Large,Entry,49,54,20,Medium,5,10,26,29,Medium
22,Bachelor's,1,Healthcare,Nurse,Medium,Mid,19,89,71,Low,2,0,17,3,Low
50,Bachelor's,2,Logistics,Dispatcher,Medium,Entry,22,83,31,Low,2,4,13,3,Medium
35,PhD,9,Logistics,Dispatcher,Small,Entry,78,11,89,Medium,5,7,38,9,High
33,Master's,12,Telecom,Support Specialist,Medium,Mid,35,55,63,Low,0,2,23,7,Low
26,High School,5,Telecom,Operations Analyst,Small,Entry,60,37,77,Medium,2,12,56,10,High
56,Bachelor's,2,Retail,Store Manager,Medium,Mid,85,13,72,Medium,4,5,56,24,High
41,PhD,15,Retail,Sales Associate,Medium,Entry,52,46,89,Low,0,3,36,2,Medium
22,Master's,1,IT,Data Analyst,Large,Mid,35,46,94,Low,1,2,20,5,Low
25,Bachelor's,4,Healthcare,Nurse,Large,Entry,11,100,82,Low,0,3,9,1,Low
52,High School,4,IT,Software Engineer,Small,Entry,94,10,85,Medium,2,5,89,21,High
25,High School,4,Finance,Auditor,Small,Senior,30,77,44,Low,1,0,24,0,Low
49,Bachelor's,13,Retail,Inventory Analyst,Medium,Entry,14,99,88,Low,0,3,9,0,Low
59,Master's,12,Telecom,Network Engineer,Medium,Entry,94,0,22,Medium,4,5,51,20,High
38,Master's,8,Manufacturing,Quality Engineer,Medium,Entry,48,52,51,Low,1,0,29,2,Medium
55,Master's,14,Manufacturing,Operator,Medium,Entry,21,80,52,Low,2,3,11,4,Low
36,Bachelor's,0,Logistics,Supply Chain Analyst,Small,Entry,48,70,35,Low,1,3,37,4,High
34,Bachelor's,13,IT,Software Engineer,Medium,Entry,63,37,73,Medium,4,6,49,19,Medium
56,Bachelor's,12,IT,Software Engineer,Large,Entry,19,84,43,Low,0,2,18,5,Low
60,PhD,11,Education,Teacher,Small,Mid,50,45,66,Medium,4,8,44,18,Low
25,PhD,4,Manufacturing,Operator,Medium,Entry,41,63,74,Low,1,5,27,3,Medium
25,Bachelor's,4,Education,Research Assistant,Large,Entry,39,53,86,Low,0,0,21,9,Low
58,Bachelor's,4,Retail,Inventory Analyst,Medium,Mid,65,41,69,Medium,5,6,62,27,High
39,Master's,18,Healthcare,Health Analyst,Small,Entry,21,84,33,Low,2,4,13,3,Low
23,Master's,2,Manufacturing,Quality Engineer,Medium,Entry,36,76,93,Low,2,2,30,8,Medium
33,Bachelor's,11,Finance,Auditor,Medium,Entry,26,61,23,Low,2,5,24,8,Medium
41,Bachelor's,15,Finance,Financial Analyst,Small,Mid,21,73,41,Low,0,3,19,9,Low
52,Bachelor's,7,Logistics,Dispatcher,Medium,Mid,86,29,51,High,8,21,54,59,High
54,Bachelor's,13,IT,Data Analyst,Large,Senior,40,71,74,Low,2,0,36,4,Low
55,Master's,11,Retail,Sales Associate,Small,Entry,44,49,92,Low,2,3,37,4,Medium
